Date,BTC-USD,SPY,QQQ,AAPL,PG,GLD,EURUSD=X
2018-05-16,6760220160.0,53942600.0,22941200.0,76732400.0,8325000.0,4943300.0,0.0
2018-05-17,5862530048.0,56536400.0,27480200.0,69176000.0,8053600.0,7781300.0,0.0
2018-05-18,5764190208.0,64368000.0,26217900.0,73190800.0,7042700.0,6837100.0,0.0
2018-05-19,4712399872.0,,,,,,
2018-05-20,5191059968.0,,,,,,
2018-05-21,5154990080.0,58025900.0,22954600.0,73603200.0,6428400.0,4126700.0,0.0
2018-05-22,5137010176.0,52966400.0,19477700.0,60962800.0,7744200.0,4579600.0,0.0
2018-05-23,6491120128.0,64694200.0,26557800.0,80233600.0,6592500.0,7007300.0,0.0
2018-05-24,6049220096.0,76043800.0,27696500.0,92936000.0,6508900.0,8850100.0,0.0
2018-05-25,4867829760.0,56374800.0,27460500.0,69844000.0,7546500.0,7920700.0,0.0
2018-05-26,4051539968.0,,,,,,
2018-05-27,4056519936.0,,,,,,
2018-05-28,5040600064.0,,,,,,0.0
2018-05-29,5662660096.0,115908600.0,41220500.0,90056400.0,8905600.0,9013200.0,0.0
2018-05-30,4922540032.0,69678400.0,22665800.0,74762000.0,8128600.0,4573700.0,0.0
2018-05-31,5127130112.0,93519900.0,35670900.0,109931200.0,15526000.0,7862500.0,0.0
2018-06-01,4921460224.0,71258400.0,45543300.0,93770000.0,7209300.0,8059100.0,0.0
2018-06-02,4939299840.0,,,,,,
2018-06-03,4851760128.0,,,,,,
2018-06-04,4993169920.0,45385200.0,20459600.0,105064800.0,8743800.0,4345400.0,0.0
2018-06-05,4961739776.0,51135000.0,24779300.0,86264000.0,6910100.0,6864200.0,0.0
2018-06-06,4692259840.0,62732200.0,25036600.0,83734400.0,7002900.0,4083700.0,0.0
2018-06-07,4485799936.0,72969400.0,39600300.0,85388800.0,13476100.0,3700700.0,0.0
2018-06-08,4227579904.0,72139700.0,31780300.0,106627200.0,13625300.0,3865700.0,0.0
2018-06-09,3845220096.0,,,,,,
2018-06-10,5804839936.0,,,,,,
2018-06-11,4745269760.0,58892500.0,22319700.0,73234000.0,9049400.0,3201200.0,0.0
2018-06-12,4654380032.0,72329000.0,22511800.0,67644400.0,8786000.0,7279600.0,0.0
2018-06-13,5052349952.0,79070600.0,37858600.0,86553600.0,8022400.0,5867700.0,0.0
2018-06-14,5138710016.0,77097600.0,35916000.0,86440400.0,8895200.0,8015400.0,0.0
2018-06-15,3955389952.0,120041600.0,49615700.0,246876800.0,14943500.0,14537000.0,0.0
2018-06-16,3194170112.0,,,,,,
2018-06-17,3104019968.0,,,,,,
2018-06-18,4039200000.0,52917600.0,31633200.0,73939600.0,7384900.0,3846000.0,0.0
2018-06-19,4057029888.0,97531500.0,38236000.0,134314000.0,8514000.0,4925800.0,0.0
2018-06-20,3888640000.0,53785500.0,33038000.0,82514800.0,6603500.0,4548500.0,0.0
2018-06-21,3529129984.0,71061400.0,43469400.0,102847600.0,8691200.0,5681900.0,0.0
2018-06-22,5079810048.0,54898500.0,30073200.0,108801600.0,11446400.0,4489400.0,0.0
2018-06-23,3431360000.0,,,,,,
2018-06-24,4566909952.0,,,,,,
2018-06-25,5500810240.0,137854200.0,77799700.0,126652400.0,11300500.0,9300200.0,0.0
2018-06-26,3279759872.0,68547400.0,39008100.0,98276800.0,9558500.0,8674500.0,0.0
2018-06-27,3296219904.0,105110700.0,52843500.0,101141200.0,7873300.0,6480100.0,0.0
2018-06-28,3467800064.0,76650500.0,46407700.0,69460800.0,5714400.0,7760500.0,0.0
2018-06-29,3966230016.0,97592500.0,36408500.0,90950800.0,7679900.0,8002800.0,0.0
2018-06-30,4543860224.0,,,,,,
2018-07-01,4788259840.0,,,,,,
2018-07-02,4396930048.0,63554800.0,31770000.0,70925200.0,6092800.0,12021900.0,0.0
2018-07-03,4672309760.0,42187100.0,25512700.0,55819200.0,5897200.0,8901000.0,0.0
2018-07-04,4176689920.0,,,,,,0.0
2018-07-05,4999240192.0,56925900.0,31626200.0,66416800.0,7956100.0,4951900.0,0.0
2018-07-06,4313959936.0,66493700.0,37005600.0,69940800.0,7244000.0,2946900.0,0.0
2018-07-07,3961080064.0,,,,,,
2018-07-08,3386210048.0,,,,,,
2018-07-09,3718129920.0,50550400.0,27362100.0,79026400.0,9095900.0,4074900.0,0.0
2018-07-10,4052430080.0,51966800.0,23902500.0,63756400.0,12773500.0,3754800.0,0.0
2018-07-11,3644859904.0,77054700.0,30280600.0,75326000.0,7851600.0,6974500.0,0.0
2018-07-12,3770170112.0,60124700.0,27930100.0,72164400.0,8556800.0,4585300.0,0.0
2018-07-13,3805400064.0,48216000.0,28049800.0,50055600.0,6021300.0,5444300.0,0.0
2018-07-14,2923670016.0,,,,,,
2018-07-15,3285459968.0,,,,,,
2018-07-16,4725799936.0,48201000.0,21405300.0,60172400.0,6931200.0,3670700.0,0.0
2018-07-17,5961950208.0,52315500.0,31034100.0,62138000.0,8983400.0,7939600.0,0.0
2018-07-18,6103410176.0,44593500.0,23220800.0,65573600.0,9105100.0,5391800.0,0.0
2018-07-19,5111629824.0,61412100.0,31094100.0,81147200.0,8010600.0,14227600.0,0.0
2018-07-20,4936869888.0,82337700.0,35897300.0,82704800.0,8234700.0,7892000.0,0.0
2018-07-21,3726609920.0,,,,,,
2018-07-22,3695460096.0,,,,,,
2018-07-23,5132480000.0,47047600.0,22184700.0,63957600.0,5881600.0,6247100.0,0.0
2018-07-24,7277689856.0,68026900.0,36900300.0,74791600.0,8297100.0,4801000.0,0.0
2018-07-25,5845400064.0,78882900.0,35026600.0,66839600.0,6208400.0,5479600.0,0.0
2018-07-26,4899089920.0,57919500.0,40873500.0,76304000.0,9771100.0,6382700.0,0.0
2018-07-27,5195879936.0,76768700.0,59456100.0,96096000.0,7492900.0,5242000.0,0.0
2018-07-28,3988750080.0,,,,,,
2018-07-29,4107190016.0,,,,,,
2018-07-30,5551400000.0,63742500.0,60193000.0,84118000.0,7090700.0,4157400.0,0.0
2018-07-31,5287530000.0,68570500.0,47285100.0,157492000.0,9878200.0,5508500.0,0.0
2018-08-01,4797620000.0,53853300.0,37101900.0,271742800.0,7556700.0,7941700.0,0.0
2018-08-02,4214110000.0,63426400.0,47178200.0,249616000.0,9261700.0,6204200.0,0.0
